full_name,contact_id
Steadfast Properties - Thomas Fischer - 949-852-0700,0011N00001FFmwQQAT
ELK RIVER TOWNHOUSES L.P. -  - 320-252-6262,0011N00001FFmwRQAT
Colorado Springs Housing Authority - Business - 719-632-7807,0011N00001FFmwSQAT
Mountain Top Development LLC -  - 301-359-9181,0011N00001FFmwTQAT
"Miami Valley Lutheran Hsg Assoc Of Ind X, Inc. -  - 937-433-2140",0011N00001FFmwUQAT
"Independence Association, Inc. -  - 207-725-4371",0011N00001FFmwVQAT
Liberty Companies - Robert Johnson - 207-772-0548,0011N00001FFmwWQAT
"Spiritual Emotional Intensive Care, Inc. - Inc Spiri - 323-231-1107",0011N00001FFmwXQAT
Los Banos Community Partners Lp - Business - 714-662-5565,0011N00001FFmwYQAT
ALEXIAN BROTHERS SERVICES INC - ALEXIAN INC - 314-865-3333,0011N00001FFmwZQAT
TOWER MANAGEMENT -  - 501-622-3199,0011N00001FFmwaQAD
Allied Orion Group - Ricardo Rivas - 713-622-5844,0011N00001FFmwbQAD
"Independent Living of Washington, Inc -  - 724-229-0851",0011N00001FFmwcQAD
CORINTHIAN SQUARE SENIOR CITIZENS HSG CORP - Ernestine Daniel - 215-927-6520,0011N00001FFmwdQAD
LAUREL HOUSING AUTHORITY -  - 402-256-3526,0011N00001FFmweQAD
"Cumberland Court Housing Commission, Inc. -  - 920-424-1450",0011N00001FFmwfQAD
Granstaff Gaedkle & Edgmon Pc - Mark Edgmon - 210-349-3892,0011N00001FFmwgQAD
Cbre - Tim Flint - 425-523-9953,0011N00001FFmwhQAD
Kivel Manor - Kivel Manor,0011N00001FFmwiQAD
United Cerebral Palsy Of Greater Birmingham -  - 205-944-3903,0011N00001FFmwjQAD
Enhanced Affordable Development - Frank Chang - 323-634-0561,0011N00001FFmwkQAD
AIMCO - Ltd T - 814-944-9466,0011N00001FFmwlQAD
Associated Filipino Organizations Of San Joaquin County - Doris Unsod - 209-823-1224,0011N00001FFmwmQAD
TPM INC -  - 602-488-1366,0011N00001FFmwnQAD
TULSA HOUSING AUTHORITY - TULSA AUTHORITY - 918-582-0021,0011N00001FFmwoQAD
Investment Resources - Santo Cantanese - 316-652-0616,0011N00001FFmwpQAD
Bobie Sexton - Scott Sexton - 775-225-3927,0011N00001FFmwqQAD
Atlantic Tambone Development - Robert Tambone - 978-468-8040,0011N00001FFmwrQAD
"College Square Partners, Lp -  - 478-752-5060",0011N00001FFmwsQAD
"Windwood Apartments, Ltd. -  - 662-286-8713",0011N00001FFmwtQAD
"640 Columbus Investments, Inc. -  - 614-451-9000",0011N00001FFmwuQAD
"Brownstown, Ltd -  - 614-942-2020",0011N00001FFmwvQAD
Southport Financial - Peter Leach - 727-298-0084,0011N00001FFmwwQAD
Westlake Housing Lp -  - 512-306-8032,0011N00001FFmwxQAD
"CT Associates of Illinois, LP - LP A - 212-319-1200",0011N00001FFmwyQAD
Keller Housing Initiatives - Ted Dang - 510-832-0292,0011N00001FFmwzQAD
"HANDICAPPED HOUSING OF SPRING GROVE, INC. -  - 507-498-4000",0011N00001FFmx0QAD
Homestead Housing Partners -  - 608-255-6161,0011N00001FFmx1QAD
"Housing Management Resources, Inc. -  - 617-471-7666",0011N00001FFmx2QAD
"ASI-AUSTIN, INC. -  - 651-645-7271",0011N00001FFmx3QAD
CENTRAL NEW YORK REDEVELOPMENT COMPANY - CENTRAL COMPANY - 315-424-0200,0011N00001FFmx4QAD
THOMAS LEWIN -  - 716-839-4210,0011N00001FFmx5QAD
"American Properties Team, Inc - Jeff Ewing - 781-935-4200",0011N00001FFmx6QAD
Daughters of MIriam Center -  - 973-253-5311,0011N00001FFmx7QAD
United Cerebral Palsy-Spastic Children Foundation - Business - 818-782-2211,0011N00001FFmx8QAD
Housing Authority of St Marys County Maryland -  - 301-866-6590,0011N00001FFmx9QAD
1490 Estates Housing Development Fund Corp. - Herbert Bellamy - 716-854-1251,0011N00001FFmxAQAT
BUTTE HOUSING AUTHORITY -  - 402-775-2607,0011N00001FFmxBQAT
"Menorah Campus, Inc. -  - 716-639-3330",0011N00001FFmxCQAT
"Shenandoah Senior Housing, Ltd(marian) -  - 770-487-5331",0011N00001FFmxDQAT
Missoula Housing Authority -  - 406-728-3040,0011N00001FFmxEQAT
"Rha Borrower Corp., Inc. -  - 727-799-3330",0011N00001FFmxFQAT
"Solace, LLC -  - 801-532-4900",0011N00001FFmxGQAT
"Winn Managed Properties, LLC -  - 617-742-4500",0011N00001FFmxHQAT
Cabrini Mission Foundation - Lucille Souza - 212-228-8608,0011N00001FFmxIQAT
BG Lein Management -  - 414-774-0153,0011N00001FFmxJQAT
Saha-Satellite Affordable Housing Assoicates - Eve Stewart - 510-647-0700,0011N00001FFmxKQAT
"Jefferson Arms Apartments, Llc -  - 718-457-2400",0011N00001FFmxLQAT
"Baptist Retirement Village II, Inc. -  - 256-494-9022",0011N00001FFmxMQAT
Eastern Ohio Housing Development Corp. -  - 740-635-0079,0011N00001FFmxNQAT
"Volunteers of America of Pennsylvania, Inc. -  - 717-236-1440",0011N00001FFmxOQAT
IBERO AMERICAN DEVELOPMENT CORPORATION -  - 585-467-6410,0011N00001FFmxPQAT
"Miami Valley Lutheran Hsg Assn Of Indiana, Xi, Inc -  - 937-433-2140",0011N00001FFmxQQAT
"Spectrum for Living Development, Inc. -  - 201-358-8000",0011N00001FFmxRQAT
SENIOR CARE MANAGEMENT INC. -  - 412-826-6071,0011N00001FFmxSQAT
FRANCIS M. BRANCH -  - 320-692-4236,0011N00001FFmxTQAT
"Prairie Management & Development, Inc. -  - 312-644-1055",0011N00001FFmxUQAT
EASTCO DIVERSIFIED SERVICES INC -  - 503-667-0613,0011N00001FFmxVQAT
Pensam Capital -  - 515-244-2622,0011N00001FFmxWQAT
Cartlein Investments Llc -  - 262-349-9728,0011N00001FFmxXQAT
CORPORATION FOR SHELTER MANAGEMENT -  - 301-774-6131,0011N00001FFmxYQAT
"Montgomery Supported Housing, Inc. -  - 936-521-6100",0011N00001FFmxZQAT
El Estero Senior Housing Inc - Alfred Diaz-Infante - 831-757-6251,0011N00001FFmxaQAD
W Leo Daniels Towers - Joe Rusell - 713-515-5963,0011N00001FFmxbQAD
Peak Management LLC -  - 248-291-5615,0011N00001FFmxcQAD
NATH & ASSOCIATES -  - 952-853-1400,0011N00001FFmxdQAD
"Aspire Indiana, Inc. -  - 317-587-0512",0011N00001FFmxeQAD
ALEXANDER MANAGEMENT CORP INC. -  - 717-232-8721,0011N00001FFmxfQAD
"MI RESIDENTIAL COMMUNITY, INC. - Gerard Foley - 508-883-1452",0011N00001FFmxgQAD
"SEMPITERNAL SOCIETY, INC. -  - 307-856-7117",0011N00001FFmxhQAD
Sunrise Management - Joseph Greenblatt - 858-751-6321,0011N00001FFmxiQAD
NOLAN ENTERPRISES -  - 203-797-8255,0011N00001FFmxjQAD
WinnResidential Limited Partnership -  - 617-742-4500,0011N00001FFmxkQAD
"California Commercial Investment Group, Inc. -  - 805-495-8400",0011N00001FFmxlQAD
"Magill Real Estate Holdings, LLC -  - 908-558-0284",0011N00001FFmxmQAD
"Sunnycrest Village Project, LLC - LLC Sunny - 605-361-1422",0011N00001FFmxnQAD
Greenbrier Management Company -  - 757-874-7255,0011N00001FFmxoQAD
"Oakridge Neighborhood Associates Phase II, Lp -  - 515-244-7702",0011N00001FFmxpQAD
Norfolk Llc - Stephen Schneider - 508-755-3940,0011N00001FFmxqQAD
Region XII Regional Housing Authority -  - 712-792-5560,0011N00001FFmxrQAD
Corral De Tierra Realty - Business - 831-484-8100,0011N00001FFmxsQAD
A.S.C. Development Company dba Windsor Court -  - 913-764-6896,0011N00001FFmxtQAD
HORNING MANAGEMENT COMPANY LLC -  - 202-659-0700,0011N00001FFmxuQAD
Transy Properties -  - 336-475-2817,0011N00001FFmxvQAD
Jewish Senior Housing Of Akron - David Minc - 330-867-3751,0011N00001FFmxwQAD
Rushville Apartments Ltd. Part. -  - 614-552-5924,0011N00001FFmxxQAD
Paradise East Apartments Llc -  - 973-622-0073,0011N00001FFmxyQAD
Glencroft Senior Living - Inc Glenc - 623-847-3006,0011N00001FFmxzQAD
M West Holdings - Matthew Ellis - 949-394-5073,0011N00001FFmy0QAD
Luthern Housing Of  La Crosse -  - 608-782-7300,0011N00001FFmy1QAD
5199 Mission Street Senior Housing Inc - Amy Risch - 415-642-5650,0011N00001FFmy2QAD
Meadow Crossing -  - 937-743-9807,0011N00001FFmy3QAD
"Mamou Health Resources, Inc. -  - 337-468-5959",0011N00001FFmy4QAD
"Silver Tree Residential, LLC -  - 415-572-4511",0011N00001FFmy5QAD
Indigo Real Estate Services -  - 206-230-9874,0011N00001FFn1UQAT
"Nbc-Usa Housing Association II, Inc. -  - 504-524-5471",0011N00001FFn1VQAT
Knox County Association for Retarded Citizens -  - 865-546-9431,0011N00001FFn1WQAT
Humboldt Plaza Inc - Leland Benson - 707-441-9201,0011N00001FFn1XQAT
Rivercrest Development Corp. -  - 518-842-7226,0011N00001FFn1YQAT
Jenifer Kirk -  - 336-621-0938,0011N00001FFn1ZQAT
"Dos Delos, Inc -  - 410-453-9553",0011N00001FFn1aQAD
"Voss Haus Company, A Wisc.general Partnership -  - 608-833-9559",0011N00001FFn1bQAD
"Healthways, Inc. -  - 304-723-5440",0011N00001FFn1cQAD
"Riverside Plaza Two., Inc. -  - 307-358-4348",0011N00001FFn1dQAD
"Elderly Housing of America, LLC -  - 504-415-6789",0011N00001FFn1eQAD
"Easter Seals Arc Of Northeast Indiana, Inc. -  - 260-456-4534",0011N00001FFn1fQAD
"Westerville Rotary Elderly Housing, Inc. -  - 614-882-2336",0011N00001FFn1gQAD
"Sr. Lucian Senior Apartments, L.P. - LP L - 718-722-6049",0011N00001FFn1hQAD
"Usa Multifamily Management, Inc. - Business - 916-773-6060",0011N00001FFn1iQAD
"Casa De Palma, Inc. -  - 813-223-2686",0011N00001FFn1jQAD
Sunukjian Robert A & Elizabeth A - Robert Sunukjian - 831-647-1541,0011N00001FFn1kQAD
"Lifespring, Inc. -  - 812-206-1484",0011N00001FFn1lQAD
"Saekaphen Chemical, Ltd -  - 414-276-5285",0011N00001FFn1mQAD
"The Haven On Broad, Inc. -  - 229-377-8746",0011N00001FFn1nQAD
Cloverdale Senior Housing Inc - Business - 707-575-3002,0011N00001FFn1oQAD
MJ Peterson Real Estate - Westchester Associates - 716-688-1234,0011N00001FFn1pQAD
STELLA MARIS HOSPICE OPERATING CORPORATION -  - 410-252-4500,0011N00001FFn1qQAD
"Lake Grant, Ltd. -  - 614-481-8106",0011N00001FFn1rQAD
Pulaski Heights Inc - Richard Courchesne - 413-532-6061,0011N00001FFn1sQAD
"Deer Creek Apartments, Limited Partnership -  - 916-927-8495",0011N00001FFn1tQAD
S A W C O LLC. -  - 479-785-1685,0011N00001FFn1uQAD
Cornerstone Corporation -  - 781-407-2100,0011N00001FFn1vQAD
Chaska Manor -  - 952-448-9303,0011N00001FFn1wQAD
Developmental Disabilities Resource Center - Business,0011N00001FFn1xQAD
First Institutional Baptist Church - Chavon Boston - 602-258-1998,0011N00001FFn1yQAD
"A.h.i. Housing, Inc -  - 305-293-4800",0011N00001FFn1zQAD
"Dalcor Management, Inc. -  - 256-533-1727",0011N00001FFn20QAD
"Southern Development Co. Of Milton, Ltd. -  - 334-273-0313",0011N00001FFn21QAD
Drucker & Falk Llc -  - 757-928-6249,0011N00001FFn22QAD
Crest Property Management -  - 989-652-9281,0011N00001FFn23QAD
"Moody Manor, Llc -  - 419-242-2300",0011N00001FFn24QAD
"ManSerMar, Inc. - ",0011N00001FFn25QAD
"Parc Lorraine Cooperative, Inc -  - 765-966-1298",0011N00001FFn26QAD
Autumn Glow Alzheimers Residential - Business - 415-982-9171,0011N00001FFn27QAD
Reiner Communities - Douglas Abdalla - 415-412-9143,0011N00001FFn28QAD
"William Tuke Apartments, Incorporated -  - 937-382-7938",0011N00001FFn29QAD
"Roosevelt Manor Associates, Ltd. -  - 205-328-9600",0011N00001FFn2AQAT
"Pwa Emeritus, Llc -  - 216-431-7927",0011N00001FFn2BQAT
"SUNFLOWER DIVERSIFIED SERVICES, INC. -  - 620-792-1321",0011N00001FFn2CQAT
Lifelink Charities - Timothy Rhodes - 630-579-0427,0011N00001FFn2DQAT
Aspirus Medford Hospital & Clinics Inc. -  - 715-748-8144,0011N00001FFn2EQAT
G C I Investment Inc - Business,0011N00001FFn2FQAT
"Austin Village Apartments, A In Lp -  - 317-777-6349",0011N00001FFn2GQAT
HACE Management Company - Maria Gonzalez - 215-426-8025,0011N00001FFn2HQAT
Emg - Matthew Anderson - 800-733-0660,0011N00001FFn2IQAT
Thies & Talle Management Inc - Kenneth Talle - 952-949-2200,0011N00001FFn2JQAT
"New Pomeroy Cliffs, Ltd -  - 740-653-9109",0011N00001FFn2KQAT
ST. PATRICK CENTER -  - 314-802-0700,0011N00001FFn2LQAT
"Tapestry Management, LLC -  - 952-854-8800",0011N00001FFn2MQAT
Branson Property Management - ,0011N00001FFn2NQAT
"Reflection5, Llc -  - 801-824-2266",0011N00001FFn2OQAT
"Mercy Housing Pembroke, Inc. -  - 303-830-3300",0011N00001FFn2PQAT
Aloha Realty - Alice - 562-598-1383,0011N00001FFn2QQAT
Benjamin Hershey Memorial Convalescent Home -  - 563-263-8304,0011N00001FFn2RQAT
"FEDERATION MANOR, INC. -  - 402-334-8200",0011N00001FFn2SQAT
"200 LEVEE DRIVE ASSOCIATES, a MN L.P. -  - 953-935-2635",0011N00001FFn2TQAT
BG Management LLC -  - 847-501-5450,0011N00001FFn2UQAT
Abrc Hutto Towers Retirement Center -  - 334-288-2460,0011N00001FFn2VQAT
Logansport Interfaith Housing Corp - Steve Shafer - 574-753-5724,0011N00001FFn2WQAT
AHRCO - INC PHILA - 610-834-1001,0011N00001FFn2XQAT
"Agape II, Inc. -  - 205-324-9822",0011N00001FFn2YQAT
Housing Authority Of The City Of Odessa Tx - Bernadine Spears - 432-333-1088,0011N00001FFn2ZQAT
Episodes International Llc - Fearl Chatman - 310-971-8046,0011N00001FFn2aQAD
FL State Bnai Brith Senior Citizens Housing - Arthur Fentin - 561-350-0371,0011N00001FFn2bQAD
New Street LP -  - 215-557-8484,0011N00001FFn2cQAD
"CALVERT CITY CONVALESCENT CENTER, INC -  - 270-395-4124",0011N00001FFn2dQAD
"City of Davenport, Iowa -  - 563-328-6789",0011N00001FFn2eQAD
Synagogue Corporation -  - 802-658-6442,0011N00001FFn2fQAD
"ASPEN VILLAGE ASSOCIATIN, LIMITED PARTNERSHIP -  - 480-575-0326",0011N00001FFn2gQAD
CMHC Hernandez House Inc. -  - 850-432-1222,0011N00001FFn2hQAD
"AUSTISTIC SERVICES, INC. -  - 716-631-5777",0011N00001FFn2iQAD
"Affordable Housing Management, Inc. -  - 336-273-0568",0011N00001FFn2jQAD
"JMI Management Company, Inc. -  - 516-487-0041",0011N00001FFn2kQAD
Evergreen Partners - Brian Poulin - 207-774-6989,0011N00001FFn2lQAD
"LSS Housing, Woodside, Inc -  - 414-325-3028",0011N00001FFn2mQAD
Triumph Housing Management LLC -  - 678-256-3825,0011N00001FFn2nQAD
"MACO Properties, L.L.C. -  - 573-448-3000",0011N00001FFn2oQAD
"Lakeview Place, Inc -  - 850-432-1222",0011N00001FFn2pQAD
Arriba Housing Authority Of Arriba - Business,0011N00001FFn2qQAD
"Emerald Housing Management, Llc -  - 865-637-0373",0011N00001FFn2rQAD
Sterling Asset Management Co - Business - 530-757-4444,0011N00001FFn2sQAD
Prudential - Evan Williams - 212-329-3217,0011N00001FFn2tQAD
DNN Capital - Jerry Levy - 310-275-4000,0011N00001FFn2uQAD
Mayflower Apartments Company -  - 330-253-6958,0011N00001FFn2vQAD
"LHP Management, Llc -  - 865-244-4300",0011N00001FFn2wQAD
Riegel Property Management - Richard Riegel - 626-799-2211,0011N00001FFn2xQAD
Palm House Apartments II Llc -  - 513-774-8400,0011N00001FFn2yQAD
"Cardinal Capital Management, Inc. -  - 414-727-9902",0011N00001FFn2zQAD
Elm Street Plaza Venture LLLP - Mathew Fiascone - 312-527-7442,0011N00001FFn30QAD
Saint Cecilias House Inc. - Father Unni - 781-449-7887,0011N00001FFn31QAD
"CRV ASSOCIATES, INC. -  - 847-304-4200",0011N00001FFn32QAD
"Wilmington Friends Housing, Inc. -  - 937-382-7938",0011N00001FFn33QAD
Montgomery Area Mental Health Authority Inc. -  - 334-279-7830,0011N00001FFn34QAD
NEBRASKA ASSOCIATION FOR DEVELOPMENTAL HSG -  - 402-462-5107,0011N00001FFn35QAD
Hamilton House Apartments Llc - Joseph Blumel,0011N00001FFn36QAD
Mission Park Housing Inc -  - 402-292-3300,0011N00001FFn37QAD
"Tomlinson & Associates, Inc. -  - 208-343-6438",0011N00001FFn38QAD
"Woodside Village, Inc. -  - 419-244-9609",0011N00001FFn39QAD
"Borger Management, Inc. -  - 202-898-1880",0011N00001FFn3AQAT
"Southampton Associates, Ltd. - William Amy - 205-328-9600",0011N00001FFn3BQAT
Vesta  Management Corporation -  - 860-325-1700,0011N00001FFn3CQAT
"LSS Housing, South Willow Inc -  - 414-325-3028",0011N00001FFn3DQAT
"Haines Assisted Living, Inc. -  - 907-766-3616",0011N00001FFn3EQAT
Beverly - Frank Jobe,0011N00001FFn3FQAT
"Goodwill Industries of Greater Nebraska,  Inc. -  - 308-384-7896",0011N00001FFn3GQAT
Adi - John Chris - 323-254-3338,0011N00001FFn3HQAT
KDC MANAGEMENT -  - 516-466-6520,0011N00001FFn3IQAT
RMK MANAGEMENT CO -  - 312-407-6700,0011N00001FFn3JQAT
Jersey County Housing Authority -  - 618-498-9516,0011N00001FFn3KQAT
Renee Goldstein -  - 860-537-7044,0011N00001FFn3LQAT
"CLARA BALDWIN NEIGHBORHOOD HOUSE, INC. -  - 215-978-4757",0011N00001FFn3MQAT
Andersen Consulting - Matthew Rodda - 310-854-6300,0011N00001FFn3NQAT
CHAUSEE ELMA ENTERPRISES -  - 425-562-1200,0011N00001FFn3OQAT
Preservation Partners Development - Chuck Treatch - 310-802-6670,0011N00001FFn3PQAT
BETTER HOUSING FOR TOMPKINS COUNTY -  - 607-273-2187,0011N00001FFn3QQAT
Preservation Partners Development - Wesley McLean - 310-802-6670,0011N00001FFn3RQAT
Haynes Investment Corp - Haynes Corp - 562-426-8499,0011N00001FFn3SQAT
"ASI-BURNSVILLE, INC. -  - 651-645-7271",0011N00001FFn3TQAT
"New Birch Manor II Associates, Llc -  - 216-514-4994",0011N00001FFn3UQAT
"Viridian Management, Inc. -  - 541-426-3820",0011N00001FFn3VQAT
Oxford Village Townhouses Inc - Yolanda Barlow - 404-366-0258,0011N00001FFn3WQAT
CKJ Realty & Management Inc. -  - 303-234-0007,0011N00001FFn3XQAT
"Taylor Real Estate & Management, LLC -  - 503-581-1813",0011N00001FFn3YQAT
"Rosecrance, Inc. -  - 815-387-5698",0011N00001FFn3ZQAT
LAUREL HOUSING AUTHORITY -  - 402-256-3526,0011N00001FFn3aQAD
"Mint Realty, Ltd. -  - 765-935-1960",0011N00001FFn3bQAD
"Uparc Housing IIi, Inc. -  - 727-799-3330",0011N00001FFn3cQAD
WALKER SENIOR HOUSING CORP. II -  - 612-827-8465,0011N00001FFn3dQAD
Highlands Court Apartments Ltd - James Childress - 502-581-8202,0011N00001FFn3eQAD
Pineland Square Associates -  - 912-351-0100,0011N00001FFn3fQAD
Hendrika J Deering - Teunis Deering - 714-962-1070,0011N00001FFn3gQAD
"Plaza View , Inc. - James Glen - 330-746-6359",0011N00001FFn3hQAD
United Church Homes Inc. - Cheryl Wickersham - 740-382-4885,0011N00001FFn3iQAD
Carpionato Group - ALFRED CARPIONATO - 401-273-6800,0011N00001FFn3jQAD
"Scalisi Properties, Inc -  - 337-233-9577",0011N00001FFn3kQAD
"United Church Res. Of Bellefontaine, Oh, Inc. -  - 740-382-4885",0011N00001FFn3lQAD
Biofara & Weiner - Steve Cottrill - 818-338-8898,0011N00001FFn3mQAD
Safran And Associates - Anthony Yannatta - 310-820-4888,0011N00001FFn3nQAD
The Arc of North Carolina Inc. - Nancy Rackley - 919-782-1262,0011N00001FFn3oQAD
"MBCDC: Villa Maria, Llc -  - 305-538-0090",0011N00001FFn3pQAD
Tornatore Family Trust - Ralph Tornatore - 916-492-1125,0011N00001FFn3qQAD
Luther Home Of Mercy -  - 419-836-7741,0011N00001FFn3rQAD
"Fraser, LTD -  - 701-232-3301",0011N00001FFn3sQAD
"Farmingdale Housing Development Fund Co., Inc. - Stephen Kressel - 516-798-5363",0011N00001FFn3tQAD
San Antoinio Housing Authority - Henry Alvarez - 210-220-3303,0011N00001FFn3uQAD
WPLA LLC -  - 402-477-9300,0011N00001FFn3vQAD
Phoenix South City - South Partnership - 413-785-1251,0011N00001FFn3wQAD
Dynasty Asset Management & Sales -  - 704-315-5286,0011N00001FFn3xQAD
Hinesville Leased Housing Corp. -  - 912-876-6561,0011N00001FFn3yQAD
Valley Fair Realty - Business - 916-673-3916,0011N00001FFn3zQAD
Bicentennial  Company L P - Terry Ross - 281-580-2333,0011N00001FFn40QAD
Sarah Bilandzija - Louis Bilandzija - 805-374-8331,0011N00001FFn41QAD
AUTUMN PARK OF SOUTH SIOUX CITY -  - 712-258-3251,0011N00001FFn42QAD
Multifamily Management Inc. -  - 251-650-7330,0011N00001FFn43QAD
"SCH Azalea Woods, Llc -  - 229-242-3961",0011N00001FFn44QAD
Highridge  Macfarlane Costa Housing Partners - Michael Costa - 424-258-2912,0011N00001FFn45QAD
"Prairie Summit Partners, Lp -  - 478-752-5060",0011N00001FFn46QAD
Northwest Grande Woods LLC -  - 208-947-7048,0011N00001FFn47QAD
Newburry Living - EMM LP - 515-698-9706,0011N00001FFn48QAD
Wimmer Communities -  - 414-529-3900,0011N00001FFn49QAD
Cfi-Commercial Facilities Inc - Greg Cartwright - 858-200-4274,0011N00001FFn4AQAT
TRIANGLE HOUSING DEVELOPMENT CORPORATION -  - 919-934-6066,0011N00001FFn4BQAT
"Emerson Plaza Affordable Housing, Inc. -  - 503-287-3496",0011N00001FFn4CQAT
"Westridge Townhomes, Llc -  - 515-573-4961",0011N00001FFn4DQAT
"New Matamoras Area Housing Company, Inc. -  - 614-451-9000",0011N00001FFn4EQAT
Adam Cromwell -  - 208-528-0612,0011N00001FFn4FQAT
Madison Realty Companies - Luke McCarthy - 626-796-8700,0011N00001FFn4GQAT
Greater Miami Jewish Federation - Mayan Blum - 305-254-2951,0011N00001FFn4HQAT
CT Realty Investors - John Valentine - 949-752-5115,0011N00001FFn4IQAT
OLYMPIC MANAGEMENT CO -  - 253-896-4100,0011N00001FFn4JQAT
Developmental Pathways Hsg Corp II - ,0011N00001FFn4KQAT
HOPE VILLAGE APARTMENTS -  - 409-384-2509,0011N00001FFn4LQAT
the Capital Realty Group -  - 913-764-6896,0011N00001FFn4MQAT
"Spring Hill Apartments II, Llc -  - 317-777-6324",0011N00001FFn4NQAT
Falkenberg Gillam & Associates - Priscilla Gilliam - 323-258-3512,0011N00001FFn4OQAT
CASPER HOUSING AUTHORITY -  - 307-266-1388,0011N00001FFn4PQAT
United Winthrop Tower Cooperative - Aletha Davis - 773-728-4848,0011N00001FFn4QQAT
Eagle Rock Senior Citizens Housing Assoc. - Frank Capron - 973-736-2284,0011N00001FFn4RQAT
Diamond J Management Llc - Kamie Hubbard - 801-394-3657,0011N00001FFn4SQAT
"Meadow Park Apartments, Limited Partnership -  - 414-277-1212",0011N00001FFn4TQAT
Tucson East Apartments Llc - James Szymanski - 623-434-0175,0011N00001FFn4UQAT
National Association For Hispanic Elderly - Business - 626-564-1988,0011N00001FFn4VQAT
Northwest Windwood LLC -  - 208-375-9407,0011N00001FFn4WQAT
Alder Gardens Company Lp - Judy Moraga - 916-927-6800,0011N00001FFn4XQAT
Chicago Aerial Video - Vlad T - 773-216-8516,0011N00001FFn4YQAT
United Hebrew Community of New York - DENNIS RAPPS - 718-692-2963,0011N00001FFn4ZQAT
HA and Communty Services of Lane Cnty -  - 541-682-3755,0011N00001FFn4aQAD
Niven & Niven - Leslie Niven,0011N00001FFn4bQAD
Beth Haven Terrace Inc. - Beth Inc - 573-221-0015,0011N00001FFn4cQAD
